id,photos_id,iconic_taxon,taxon_name,photos_medium_url,user_login,latitude,longitude,license_photo,attribution,path
268786,360476,actinopterygii,Scorpaena,https://minka-sdg.org/attachments/local_photos/files/360476/medium.jpg,mpontes,41.5283709337,2.4585342431,cc-by-nc-sa,"(c) Miquel Pontes, some rights reserved (CC BY-NC-SA)",268786_360476.jpg
268785,360475,bryozoa,Myriapora truncata,https://minka-sdg.org/attachments/local_photos/files/360475/medium.jpg,mpontes,41.5283709337,2.4585342431,cc-by-nc-sa,"(c) Miquel Pontes, some rights reserved (CC BY-NC-SA)",268785_360475.jpg
268784,360474,platyhelminthes,Prostheceraeus roseus,https://minka-sdg.org/attachments/local_photos/files/360474/medium.jpg,mpontes,41.5283709337,2.4585342431,cc-by-nc-sa,"(c) Miquel Pontes, some rights reserved (CC BY-NC-SA)",268784_360474.jpg
268783,360473,actinopterygii,Apogon imberbis,https://minka-sdg.org/attachments/local_photos/files/360473/medium.jpg,mpontes,41.5283709337,2.4585342431,cc-by-nc-sa,"(c) Miquel Pontes, some rights reserved (CC BY-NC-SA)",268783_360473.jpg
268782,360470,crustacea,Palinurus elephas,https://minka-sdg.org/attachments/local_photos/files/360470/medium.jpg,mpontes,41.5283709337,2.4585342431,cc-by-nc-sa,"(c) Miquel Pontes, some rights reserved (CC BY-NC-SA)",268782_360470.jpg
268782,360469,crustacea,Palinurus elephas,https://minka-sdg.org/attachments/local_photos/files/360469/medium.jpg,mpontes,41.5283709337,2.4585342431,cc-by-nc-sa,"(c) Miquel Pontes, some rights reserved (CC BY-NC-SA)",268782_360469.jpg
268782,360471,crustacea,Palinurus elephas,https://minka-sdg.org/attachments/local_photos/files/360471/medium.jpg,mpontes,41.5283709337,2.4585342431,cc-by-nc-sa,"(c) Miquel Pontes, some rights reserved (CC BY-NC-SA)",268782_360471.jpg
268782,360472,crustacea,Palinurus elephas,https://minka-sdg.org/attachments/local_photos/files/360472/medium.jpg,mpontes,41.5283709337,2.4585342431,cc-by-nc-sa,"(c) Miquel Pontes, some rights reserved (CC BY-NC-SA)",268782_360472.jpg
268781,360468,porifera,Crambe crambe,https://minka-sdg.org/attachments/local_photos/files/360468/medium.jpg,mpontes,41.5283709337,2.4585342431,cc-by-nc-sa,"(c) Miquel Pontes, some rights reserved (CC BY-NC-SA)",268781_360468.jpg
268780,360467,porifera,Phorbas tenacior,https://minka-sdg.org/attachments/local_photos/files/360467/medium.jpg,mpontes,41.5283709337,2.4585342431,cc-by-nc-sa,"(c) Miquel Pontes, some rights reserved (CC BY-NC-SA)",268780_360467.jpg
